inscricao,idade,sexo,conclusao_ens_med,tipo_ens_med,treineiro,cadeira_canhoto,gestante,idoso,celular_na_residencia,internet_na_residencia,pessoas_na_residencia,renda_mensal_familiar,nota_ct,nota_ch,nota_lc,nota_mt,nota_redacao,estado,municipio,municipio_id
1190367,16,F,Cursando,1,1,0,0,0,1,A,4,<= 998.00,422.3,429.3,338.6,455.6,320.0,PE,TABIRA,2614600
28798,22,F,Concluído,1,0,0,0,0,1,B,2,Nenhuma Renda,,,,,,AM,MANAUS,1302603
4446743,18,F,Concluído,1,0,0,0,0,1,A,6,2495.00 até 2994.00,416.4,449.7,541.1,443.3,620.0,DF,BRASÍLIA,5300108
48255,20,F,Concluído,1,0,0,0,0,1,A,4,<= 998.00,491.3,518.7,509.4,440.0,680.0,PA,BELÉM,1501402
3158032,26,M,Outros,1,0,0,0,0,1,B,5,<= 998.00,354.1,544.3,518.7,478.0,400.0,BA,SALVADOR,2927408
1851424,18,F,Cursando,1,1,0,0,0,1,B,5,998.00 até 1497.00,590.5,622.6,597.6,547.7,620.0,RJ,RIO DE JANEIRO,3304557
3940349,19,F,Concluído,1,0,0,0,0,1,A,3,<= 998.00,350.4,409.3,523.4,364.8,380.0,PA,BELÉM,1501402
2666381,17,M,Cursando,2,0,0,0,0,1,B,6,1497.00 até 1996.00,,,,,,SP,RIO GRANDE DA SERRA,3544103
1794513,29,M,Concluído,1,0,0,0,0,1,A,2,998.00 até 1497.00,,,,,,RN,MACAÍBA,2407104
1910230,26,F,Concluído,1,0,0,0,0,1,B,4,2495.00 até 2994.00,539.1,544.4,594.4,397.6,700.0,BA,SALVADOR,2927408
3636509,18,F,Cursando,2,0,0,0,0,1,B,1,<= 998.00,,,,,,SE,ARACAJU,2800308
4289266,18,M,Cursando,1,1,0,0,0,1,B,5,<= 998.00,398.0,401.8,508.1,427.6,640.0,SE,MONTE ALEGRE DE SERGIPE,2804201
2560616,17,F,Cursando,2,0,0,0,0,1,A,4,998.00 até 1497.00,420.1,466.6,474.2,467.0,640.0,CE,ARARIPE,2301307
2938598,20,M,Concluído,1,0,0,0,0,1,B,2,<= 998.00,,,,,,AM,MANAUS,1302603
4190638,15,F,Cursando,3,0,0,0,0,1,B,2,1497.00 até 1996.00,438.5,521.7,546.5,482.8,500.0,RN,MOSSORÓ,2408003
374445,26,F,Concluído,1,0,0,0,0,1,B,3,<= 998.00,413.6,453.6,519.1,435.0,560.0,AL,DOIS RIACHOS,2702504
3802085,18,M,Concluído,1,0,0,0,0,1,B,3,1996.00 até 2495.00,474.2,517.2,544.0,638.3,540.0,SP,VARGEM GRANDE PAULISTA,3556453
3140463,16,F,Cursando,1,1,0,0,0,1,B,5,<= 998.00,488.0,530.1,510.7,416.4,580.0,CE,QUIXERAMOBIM,2311405
4590590,22,F,Concluído,1,0,0,0,0,1,B,4,<= 998.00,365.8,389.8,409.6,410.3,280.0,PE,RECIFE,2611606
728199,25,M,Cursando,2,0,0,0,0,1,B,4,1497.00 até 1996.00,462.4,371.2,480.8,618.2,360.0,RS,CAMAQUÃ,4303509
2056120,18,F,Cursando,1,1,0,0,0,1,B,6,<= 998.00,474.2,427.9,459.5,495.2,680.0,PA,SANTO ANTÔNIO DO TAUÁ,1507003
2459471,25,M,Concluído,1,0,0,0,0,0,B,6,Nenhuma Renda,,,,,,BA,FEIRA DE SANTANA,2910800
2737001,19,M,Cursando,2,0,0,0,0,1,A,2,<= 998.00,,,,,,BA,IRARÁ,2914505
1654072,19,F,Concluído,1,0,0,0,0,1,B,3,2994.00 até 3992.00,535.0,576.5,535.5,576.8,620.0,RS,PORTO ALEGRE,4314902
3926518,24,M,Concluído,1,0,0,0,0,1,A,3,<= 998.00,403.5,460.9,508.2,408.7,460.0,RO,BURITIS,1100452
2528644,17,M,Cursando,2,0,0,0,0,1,B,3,4990.00 até 5988.00,547.5,490.5,535.6,712.4,720.0,MG,VARGINHA,3170701
3193346,17,F,Cursando,2,0,0,0,0,1,B,4,<= 998.00,,,,,,SP,SÃO PAULO,3550308
2397709,18,F,Concluído,1,0,0,0,0,1,B,4,Nenhuma Renda,429.6,373.3,467.2,422.4,600.0,AL,TEOTÔNIO VILELA,2709152
4349380,18,M,Concluído,1,0,0,0,0,1,B,3,998.00 até 1497.00,426.5,468.2,523.9,550.3,720.0,MG,VARGINHA,3170701
1162106,25,F,Concluído,1,0,0,0,0,1,B,4,1996.00 até 2495.00,495.0,510.7,530.5,508.0,720.0,MG,TRÊS PONTAS,3169406
3058129,34,F,Cursando,2,0,0,0,0,1,B,3,1996.00 até 2495.00,,,,,,SC,CORUPÁ,4204509
3018059,42,F,Concluído,1,0,0,0,0,1,A,2,998.00 até 1497.00,433.1,427.4,393.0,374.4,200.0,RJ,RIO DE JANEIRO,3304557
4605084,18,F,Cursando,2,0,0,0,0,1,B,3,Nenhuma Renda,394.2,544.5,538.2,515.6,520.0,AL,ARAPIRACA,2700300
487036,19,M,Concluído,1,0,0,0,0,1,B,3,1497.00 até 1996.00,478.7,616.7,502.8,526.8,340.0,PB,JOÃO PESSOA,2507507
322283,18,F,Cursando,2,0,0,0,0,1,B,4,3992.00 até 4990.00,490.4,503.8,564.8,395.7,580.0,MG,VESPASIANO,3171204
3509394,16,M,Cursando,2,0,0,0,0,1,B,3,1497.00 até 1996.00,500.1,462.8,490.8,514.0,480.0,BA,SALVADOR,2927408
2377774,19,M,Cursando,2,0,0,0,0,1,B,4,1497.00 até 1996.00,428.5,473.8,527.8,494.0,720.0,PR,PONTA GROSSA,4119905
2873144,19,F,Concluído,1,0,0,0,0,1,B,4,<= 998.00,477.8,353.7,431.6,423.6,400.0,RN,NATAL,2408102
3377179,36,F,Concluído,1,0,0,0,0,1,B,3,1996.00 até 2495.00,472.0,465.3,517.5,420.7,680.0,SP,DIADEMA,3513801
2119570,17,F,Cursando,1,1,0,0,0,1,B,4,998.00 até 1497.00,454.6,521.2,571.0,444.7,600.0,PA,TOMÉ-AÇU,1508001
4716348,25,F,Concluído,1,0,0,0,0,1,B,2,7984.00 até 8982.00,,,,,,MG,BELO HORIZONTE,3106200
869416,17,M,Cursando,3,0,0,0,0,1,B,4,1996.00 até 2495.00,579.4,580.2,545.4,693.0,740.0,SP,PRESIDENTE PRUDENTE,3541406
3063990,17,M,Cursando,2,0,0,0,0,1,B,4,998.00 até 1497.00,408.6,365.5,464.4,467.3,620.0,SP,SERTÃOZINHO,3551702
3643775,52,F,Concluído,1,0,0,0,0,1,A,1,Nenhuma Renda,403.2,556.7,514.9,580.6,580.0,BA,ILHÉUS,2913606
1093367,18,F,Cursando,3,0,0,0,0,1,B,4,4990.00 até 5988.00,384.9,406.0,461.9,503.6,580.0,SP,SÃO BERNARDO DO CAMPO,3548708
691214,18,M,Cursando,2,0,0,0,0,1,B,4,4990.00 até 5988.00,,,,,,SC,BLUMENAU,4202404
1617125,17,F,Cursando,1,1,0,0,0,1,B,6,Nenhuma Renda,,,,,,BA,MAIRI,2920106
4049938,17,F,Cursando,3,0,0,0,0,1,B,2,<= 998.00,546.5,641.4,538.0,442.3,760.0,RN,NATAL,2408102
3193042,27,F,Concluído,1,0,0,0,0,1,B,3,1497.00 até 1996.00,370.2,416.8,535.7,492.1,560.0,SP,SÃO PAULO,3550308
3467071,30,M,Concluído,1,0,0,0,0,1,B,3,998.00 até 1497.00,491.7,536.3,512.8,596.4,700.0,DF,BRASÍLIA,5300108
1748063,17,F,Cursando,2,0,0,0,0,1,A,4,<= 998.00,383.8,532.2,364.2,430.8,520.0,RN,JUNDIÁ,2406155
1997993,19,M,Cursando,2,0,0,0,0,1,B,3,998.00 até 1497.00,,438.1,489.2,,520.0,GO,GOIÂNIA,5208707
3284414,18,F,Concluído,1,0,0,0,0,1,B,4,1996.00 até 2495.00,541.5,593.0,578.0,559.0,640.0,SP,ANDRADINA,3502101
2423337,43,F,Concluído,1,0,0,0,0,1,B,4,998.00 até 1497.00,,,,,,MG,DIVISÓPOLIS,3122454
4136056,16,M,Cursando,1,1,0,0,0,1,B,4,6986.00 até 7984.00,,588.4,581.4,,560.0,SP,LIMEIRA,3526902
254337,20,F,Concluído,1,0,0,0,0,1,B,4,<= 998.00,,,,,,BA,MUTUÍPE,2922409
819386,18,F,Concluído,1,0,0,0,0,1,B,3,998.00 até 1497.00,440.8,516.9,442.1,394.9,520.0,SP,SÃO PAULO,3550308
3024272,22,F,Concluído,1,0,0,0,0,1,A,1,<= 998.00,516.3,478.6,522.7,525.6,520.0,MG,UBERLÂNDIA,3170206
1507426,19,F,Concluído,1,0,0,0,0,1,B,2,2495.00 até 2994.00,607.4,540.0,511.6,632.3,660.0,SP,TIETÊ,3554508
4855568,21,F,Concluído,1,0,0,0,0,1,B,4,1497.00 até 1996.00,,,,,,SP,ITU,3523909
3203843,17,M,Cursando,2,0,0,0,0,1,B,3,998.00 até 1497.00,,,,,,SP,PARANAPUÃ,3535903
4273456,33,F,Concluído,1,0,0,0,0,1,B,3,2994.00 até 3992.00,,,,,,AL,ARAPIRACA,2700300
4515431,31,M,Concluído,1,0,0,0,0,1,B,5,1497.00 até 1996.00,480.3,436.2,440.3,442.8,420.0,MA,SÃO LUÍS,2111300
3043139,24,M,Concluído,1,0,0,0,0,1,B,5,>= 19960.00,616.7,634.2,624.5,767.7,640.0,SP,AMPARO,3501905
2345172,17,F,Cursando,2,0,0,0,0,1,B,2,4990.00 até 5988.00,457.3,559.4,599.2,574.4,580.0,PR,ARAUCÁRIA,4101804
4324697,18,F,Cursando,2,0,0,0,0,1,B,4,1996.00 até 2495.00,369.6,465.2,502.0,469.2,580.0,SP,PENÁPOLIS,3537305
2817027,19,F,Concluído,1,0,0,0,0,1,B,4,998.00 até 1497.00,429.4,435.5,515.9,467.3,680.0,RJ,NILÓPOLIS,3303203
4814978,22,F,Concluído,1,0,0,0,0,1,B,5,1996.00 até 2495.00,424.8,474.4,464.4,362.2,260.0,SP,SÃO PAULO,3550308
538647,20,F,Concluído,1,0,0,0,0,1,B,3,1996.00 até 2495.00,507.7,473.5,574.7,411.1,620.0,RJ,RIO DE JANEIRO,3304557
2385554,18,F,Cursando,2,0,0,0,0,1,B,5,1497.00 até 1996.00,414.2,473.3,505.2,436.5,560.0,SC,CHAPECÓ,4204202
3318120,26,F,Concluído,1,0,0,0,0,1,A,3,Nenhuma Renda,455.4,486.5,485.0,504.7,0.0,PA,AUGUSTO CORRÊA,1500909
1688175,23,M,Concluído,1,0,0,0,0,1,B,1,>= 19960.00,,,,,,RS,SANTA MARIA,4316907
833103,16,F,Cursando,1,1,0,0,0,1,B,4,998.00 até 1497.00,522.4,552.2,575.0,582.9,680.0,SP,FRANCA,3516200
3882644,23,F,Concluído,1,0,0,0,0,1,A,5,Nenhuma Renda,,,,,,MS,CAMPO GRANDE,5002704
1390854,43,F,Concluído,1,0,0,0,0,1,B,2,998.00 até 1497.00,,,,,,MG,SÃO JOÃO DEL REI,3162500
2710019,17,F,Cursando,2,0,0,0,0,1,B,3,998.00 até 1497.00,412.9,471.8,458.9,374.1,400.0,PR,FOZ DO IGUAÇU,4108304
2613865,27,F,Concluído,1,0,0,0,0,1,B,2,2495.00 até 2994.00,498.5,497.5,559.2,402.0,420.0,SP,ILHA SOLTEIRA,3520442
963977,26,M,Concluído,1,0,0,0,0,1,B,3,998.00 até 1497.00,496.5,590.6,579.0,500.3,600.0,AC,RIO BRANCO,1200401
1403199,17,F,Cursando,3,0,0,0,0,1,B,3,<= 998.00,384.5,442.4,497.3,474.9,580.0,MG,BETIM,3106705
371342,17,F,Cursando,2,0,0,0,0,1,B,3,998.00 até 1497.00,444.8,377.1,415.3,485.9,620.0,PE,RECIFE,2611606
1969891,17,F,Cursando,1,1,0,0,0,1,B,3,1497.00 até 1996.00,450.9,510.7,485.3,453.2,560.0,MT,CAMPO NOVO DO PARECIS,5102637
3256010,19,F,Concluído,1,0,0,0,0,1,B,4,998.00 até 1497.00,346.2,370.7,395.6,411.7,460.0,RS,AMETISTA DO SUL,4300646
4776947,25,M,Concluído,1,0,0,0,0,1,A,3,998.00 até 1497.00,,,,,,MG,RIO MANSO,3155306
4657738,16,M,Cursando,1,1,0,0,0,1,B,4,998.00 até 1497.00,411.3,389.2,473.0,418.3,500.0,BA,XIQUE-XIQUE,2933604
4681069,31,M,Concluído,1,0,0,0,0,1,B,1,>= 19960.00,,,,,,CE,FORTALEZA,2304400
616627,18,F,Concluído,1,0,0,0,0,1,B,4,998.00 até 1497.00,459.9,498.2,561.3,382.7,680.0,SP,FRANCA,3516200
4103250,15,F,Cursando,1,1,0,0,0,1,B,3,4990.00 até 5988.00,,538.2,547.2,,600.0,PA,BELÉM,1501402
205363,22,F,Concluído,1,0,0,0,0,1,B,2,998.00 até 1497.00,366.4,453.0,491.2,438.9,460.0,TO,PALMAS,1721000
4965702,17,F,Cursando,2,0,0,0,0,1,A,5,998.00 até 1497.00,352.9,418.2,389.8,461.9,540.0,RS,SÃO LUIZ GONZAGA,4318903
2346474,20,F,Concluído,1,0,0,0,0,1,B,7,2994.00 até 3992.00,453.7,453.5,508.1,437.2,520.0,SP,JACAREÍ,3524402
4370695,27,F,Concluído,1,0,0,0,0,1,A,3,<= 998.00,601.4,658.8,610.6,628.2,860.0,MG,BELO HORIZONTE,3106200
1174817,18,M,Cursando,2,0,0,0,0,1,B,4,Nenhuma Renda,430.1,552.3,504.0,506.6,600.0,BA,CORIBE,2909109
3924661,17,M,Cursando,2,0,0,0,0,1,B,6,5988.00 até 6986.00,472.6,576.4,569.4,420.2,680.0,PA,OEIRAS DO PARÁ,1505205
2482934,16,M,Cursando,1,1,0,0,0,1,B,3,998.00 até 1497.00,583.0,585.7,578.1,566.7,580.0,MG,SÃO GONÇALO DO SAPUCAÍ,3162005
2422498,25,F,Concluído,1,0,0,0,0,1,B,2,1996.00 até 2495.00,413.5,475.8,556.6,481.5,360.0,SE,ARACAJU,2800308
800965,19,F,Concluído,1,0,0,0,0,1,B,4,<= 998.00,,,,,,SP,GUARACI,3517901
2166421,18,M,Cursando,2,0,0,0,0,1,B,3,998.00 até 1497.00,418.6,472.1,571.3,365.6,540.0,MG,RIBEIRÃO DAS NEVES,3154606
3629246,19,M,Concluído,1,0,0,0,0,1,B,4,1996.00 até 2495.00,487.7,380.3,499.2,580.5,460.0,RJ,NOVA IGUAÇU,3303500
4068099,29,M,Concluído,1,0,0,0,0,1,A,2,998.00 até 1497.00,359.4,329.5,493.7,549.3,440.0,PA,MARABÁ,1504208
4142123,26,F,Concluído,1,0,0,0,0,1,A,2,<= 998.00,367.7,448.0,486.3,401.5,280.0,SP,SÃO PAULO,3550308
3977424,23,F,Concluído,1,0,0,0,0,1,B,4,1996.00 até 2495.00,409.9,412.1,377.9,419.7,580.0,RJ,TRÊS RIOS,3306008
4554993,25,M,Concluído,1,0,0,0,0,1,B,3,4990.00 até 5988.00,435.9,588.1,465.5,429.5,480.0,RN,NATAL,2408102
304935,18,M,Cursando,2,0,0,0,0,1,B,4,3992.00 até 4990.00,474.2,465.5,546.2,636.1,640.0,MG,BELO HORIZONTE,3106200
671528,18,F,Cursando,2,0,0,0,0,1,B,3,1497.00 até 1996.00,,388.5,459.7,,520.0,MG,BARÃO DE COCAIS,3105400
479920,17,M,Cursando,2,0,0,0,0,1,B,3,<= 998.00,516.0,507.0,529.5,560.4,860.0,PB,CASSERENGUE,2504157
1011572,22,M,Concluído,1,0,0,0,0,0,A,5,<= 998.00,,,,,,MA,SÃO LUÍS,2111300
4490362,19,M,Concluído,1,0,0,0,0,1,B,4,1497.00 até 1996.00,519.4,544.1,551.6,402.2,320.0,MG,LAJINHA,3137700
594287,18,F,Cursando,2,0,0,0,0,1,B,4,<= 998.00,533.4,498.6,567.2,481.9,660.0,RJ,CABO FRIO,3300704
3464463,18,M,Cursando,2,0,0,0,0,1,A,5,<= 998.00,424.0,495.8,515.9,443.2,560.0,AC,RIO BRANCO,1200401
2371731,16,F,Cursando,1,1,0,0,0,1,B,4,2994.00 até 3992.00,367.5,549.3,513.3,455.5,360.0,PR,CASTRO,4104907
3400030,17,M,Cursando,2,0,0,0,0,1,A,3,<= 998.00,404.6,424.7,433.9,418.4,0.0,PE,PESQUEIRA,2610905
4402246,30,F,Concluído,1,0,0,0,0,1,B,4,1497.00 até 1996.00,,408.5,556.9,,520.0,AM,MANAUS,1302603
4533863,20,M,Concluído,1,0,0,0,0,1,B,4,<= 998.00,379.6,470.8,426.0,397.1,480.0,MA,SÃO LUÍS,2111300
1073292,19,M,Concluído,1,0,0,0,0,1,A,3,1497.00 até 1996.00,,,,,,MA,BALSAS,2101400
392145,21,F,Concluído,1,0,0,0,0,1,B,5,Nenhuma Renda,449.3,389.8,493.3,368.5,640.0,BA,LAPÃO,2919157
4823491,17,M,Cursando,3,0,0,0,0,1,B,3,4990.00 até 5988.00,437.7,522.9,500.1,689.9,580.0,SP,SÃO PAULO,3550308
2536757,41,M,Concluído,1,0,0,0,0,1,B,2,3992.00 até 4990.00,591.3,611.2,619.1,437.7,620.0,ES,VITÓRIA,3205309
3171486,18,F,Concluído,1,0,0,0,0,1,B,4,<= 998.00,479.2,458.6,534.4,602.4,660.0,MG,BELO HORIZONTE,3106200
50990,33,F,Concluído,1,0,0,0,0,1,A,4,<= 998.00,539.2,561.4,581.7,361.1,560.0,PA,BELÉM,1501402
2812084,17,M,Cursando,2,0,0,0,0,1,A,2,998.00 até 1497.00,531.8,531.2,569.5,471.6,640.0,MG,GUANHÃES,3128006
4948975,20,F,Cursando,2,0,0,0,0,1,B,1,Nenhuma Renda,,,,,,MS,NAVIRAÍ,5005707
2921536,18,M,Concluído,1,0,0,0,0,1,B,3,2994.00 até 3992.00,565.5,531.4,459.8,487.6,700.0,MG,PEDRA AZUL,3148707
413050,14,F,Cursando,1,1,0,0,0,1,B,2,3992.00 até 4990.00,545.6,393.5,536.3,630.7,760.0,SE,ARACAJU,2800308
1836933,20,F,Concluído,1,0,0,0,0,1,B,3,2495.00 até 2994.00,,,,,,MG,ITAÚNA,3133808
4382602,20,M,Concluído,1,0,0,0,0,1,B,4,7984.00 até 8982.00,568.3,572.2,560.3,641.0,560.0,MG,MONTES CLAROS,3143302
3962107,19,F,Concluído,1,0,0,0,0,1,B,4,1497.00 até 1996.00,,,,,,RJ,MACUCO,3302452
5022956,40,F,Concluído,1,0,0,0,0,1,B,4,1996.00 até 2495.00,509.2,570.4,579.0,536.0,600.0,MT,CUIABÁ,5103403
1176959,17,M,Cursando,2,0,0,0,0,1,B,4,1497.00 até 1996.00,538.5,491.1,544.4,681.2,720.0,MG,CARATINGA,3113404
4197270,23,F,Concluído,1,0,0,0,0,1,B,4,998.00 até 1497.00,367.9,437.9,420.4,459.4,380.0,PB,JOÃO PESSOA,2507507
4799836,33,M,Cursando,2,0,0,0,0,1,A,4,<= 998.00,,,,,,ES,CARIACICA,3201308
4589476,45,M,Concluído,1,0,0,0,0,1,A,4,3992.00 até 4990.00,,,,,,PB,CAMPINA GRANDE,2504009
231157,24,F,Concluído,1,0,0,0,0,1,A,5,Nenhuma Renda,468.3,354.8,443.0,406.9,600.0,BA,CANUDOS,2906824
4536196,19,M,Cursando,2,0,0,0,0,1,A,6,<= 998.00,435.7,379.6,476.4,384.3,360.0,MA,SÃO LUÍS,2111300
3512391,20,F,Concluído,1,0,0,0,0,1,B,5,11976.00 até 14970.00,569.7,592.1,535.8,617.1,580.0,PA,CANAÃ DOS CARAJÁS,1502152
3144729,21,M,Concluído,1,0,0,0,0,1,B,3,Nenhuma Renda,519.4,503.9,498.7,536.6,500.0,BA,LAPÃO,2919157
666596,23,M,Concluído,1,0,0,0,0,1,B,4,998.00 até 1497.00,,,,,,MG,BELO HORIZONTE,3106200
2593756,19,M,Cursando,2,0,0,0,0,1,A,3,<= 998.00,394.7,361.7,456.3,394.2,380.0,PI,JOSÉ DE FREITAS,2205508
672060,31,F,Concluído,1,0,0,0,0,1,B,1,998.00 até 1497.00,,,,,,ES,CARIACICA,3201308
3382987,30,F,Concluído,1,0,0,0,0,1,B,2,998.00 até 1497.00,,,,,,SP,MAIRIPORÃ,3528502
3679880,18,F,Cursando,3,0,0,0,0,1,B,4,14970.00 até 19960.00,628.5,671.9,628.9,715.7,920.0,SP,JUNDIAÍ,3525904
2987514,37,F,Concluído,1,0,0,0,0,1,B,4,998.00 até 1497.00,,,,,,ES,LINHARES,3203205
317303,23,M,Concluído,1,0,0,0,0,1,B,4,1996.00 até 2495.00,,,,,,MG,SÃO GERALDO,3161502
3903559,23,M,Concluído,1,0,0,0,0,1,B,4,<= 998.00,529.5,561.6,531.5,550.3,380.0,RS,TORRES,4321501
2336763,17,F,Cursando,1,1,0,0,0,1,B,3,998.00 até 1497.00,456.4,437.6,505.7,495.6,640.0,SP,SUMARÉ,3552403
4122897,37,F,Concluído,1,0,0,0,0,1,B,2,1497.00 até 1996.00,424.1,432.4,513.8,429.7,440.0,SP,SÃO BERNARDO DO CAMPO,3548708
4950100,22,F,Concluído,1,0,0,0,0,1,B,3,3992.00 até 4990.00,549.9,618.1,569.8,611.7,820.0,RS,PORTO ALEGRE,4314902
765832,21,F,Concluído,1,0,0,0,0,1,A,4,<= 998.00,491.2,523.8,560.7,376.1,500.0,GO,CATALÃO,5205109
551555,19,F,Concluído,1,0,0,0,0,1,B,4,<= 998.00,,,,,,RJ,CAMPOS DOS GOYTACAZES,3301009
2552087,18,M,Cursando,2,0,0,0,0,1,B,4,2495.00 até 2994.00,476.7,529.6,539.1,424.4,620.0,MG,CONTAGEM,3118601
1503416,17,F,Cursando,2,0,0,0,0,1,A,2,<= 998.00,,486.0,491.7,,480.0,SP,OLÍMPIA,3533908
1034892,18,M,Cursando,2,0,0,0,0,1,A,4,998.00 até 1497.00,433.4,497.3,520.0,477.9,580.0,MA,TURIAÇU,2112407
2626644,17,F,Cursando,1,1,0,0,0,1,B,4,5988.00 até 6986.00,,411.1,459.2,,460.0,SP,SANTO ANDRÉ,3547809
1557460,17,F,Cursando,2,0,0,0,0,1,B,4,2994.00 até 3992.00,457.1,503.8,558.8,574.8,660.0,PB,PEDRAS DE FOGO,2511202
684761,42,M,Concluído,1,0,0,0,0,1,B,5,998.00 até 1497.00,,,,,,RS,VIAMÃO,4323002
955267,17,M,Cursando,2,0,0,0,0,1,B,5,1497.00 até 1996.00,372.6,409.7,412.0,394.0,660.0,CE,PORANGA,2311009
3563028,27,F,Concluído,1,0,0,0,0,1,A,2,Nenhuma Renda,,,,,,PA,BELÉM,1501402
1142448,20,M,Concluído,1,0,0,0,0,1,B,5,1497.00 até 1996.00,399.3,369.1,447.3,544.3,380.0,BA,SALVADOR,2927408
2331870,18,F,Cursando,2,0,0,0,0,1,B,4,1497.00 até 1996.00,381.3,436.6,513.7,410.2,520.0,SP,CABREÚVA,3508405
2480911,30,M,Concluído,1,0,0,0,0,1,B,6,<= 998.00,380.5,528.9,531.0,457.7,520.0,BA,JEQUIÉ,2918001
3239340,27,F,Concluído,1,0,0,0,0,1,B,3,3992.00 até 4990.00,,,,,,SP,DUARTINA,3514502
1325288,17,F,Cursando,2,0,0,0,0,1,B,4,4990.00 até 5988.00,400.7,519.1,501.5,372.3,320.0,SP,CAIEIRAS,3509007
3508246,17,F,Cursando,2,0,0,0,0,1,B,6,998.00 até 1497.00,550.3,586.0,577.3,468.0,840.0,MG,PASSOS,3147907
1501151,20,M,Concluído,1,0,0,0,0,1,B,7,998.00 até 1497.00,,,,,,SP,BURI,3508009
996153,18,M,Cursando,2,0,0,0,0,1,A,5,Nenhuma Renda,358.0,353.3,476.8,428.9,760.0,AM,MANAUS,1302603
3905540,20,F,Concluído,1,0,0,0,0,1,B,4,4990.00 até 5988.00,,,,,,PR,MANDAGUARI,4114203
2829294,22,M,Concluído,1,0,0,0,0,1,B,3,1996.00 até 2495.00,508.8,598.6,561.8,674.8,620.0,RS,RIO GRANDE,4315602
3293258,22,M,Concluído,1,0,0,0,0,1,A,5,<= 998.00,342.7,463.3,389.6,429.7,340.0,MA,ALDEIAS ALTAS,2100303
3633239,23,F,Concluído,1,0,0,0,0,1,B,5,1497.00 até 1996.00,623.6,618.1,637.9,776.6,940.0,SE,ARACAJU,2800308
1466846,18,F,Cursando,2,0,0,0,0,1,A,3,Nenhuma Renda,518.9,524.6,576.3,412.5,340.0,SP,SÃO VICENTE,3551009
2842228,17,F,Cursando,2,0,0,0,0,1,B,3,2495.00 até 2994.00,476.9,544.4,576.6,563.2,500.0,RS,GRAMADO,4309100
1437134,18,M,Cursando,2,0,0,0,0,1,B,3,1497.00 até 1996.00,536.7,541.3,532.0,563.4,760.0,RJ,VOLTA REDONDA,3306305
1296509,20,F,Concluído,1,0,0,0,0,1,B,5,998.00 até 1497.00,483.3,413.7,380.5,441.4,460.0,BA,DIAS D'ÁVILA,2910057
3372456,19,F,Concluído,1,0,0,0,0,1,B,6,1497.00 até 1996.00,,,,,,RJ,ITABORAÍ,3301900
3124978,23,M,Concluído,1,0,0,0,0,1,B,3,<= 998.00,,,,,,RN,JUCURUTU,2406106
3103534,17,F,Cursando,2,0,0,0,0,1,B,4,998.00 até 1497.00,448.7,596.3,573.3,374.5,540.0,GO,SANTO ANTÔNIO DO DESCOBERTO,5219753
4791036,34,F,Concluído,1,0,0,0,0,1,A,3,<= 998.00,424.8,435.5,468.8,583.9,560.0,PA,BREVES,1501808
1545813,22,F,Concluído,1,0,0,0,0,1,B,2,Nenhuma Renda,,,,,,PE,OLINDA,2609600
1182223,18,F,Cursando,3,0,0,0,0,1,A,2,1996.00 até 2495.00,589.6,607.4,620.4,771.6,900.0,MG,BELO HORIZONTE,3106200
1044094,18,F,Cursando,2,0,0,0,0,1,B,5,2495.00 até 2994.00,436.7,523.8,577.3,395.1,920.0,DF,BRASÍLIA,5300108
4331230,18,M,Concluído,1,0,0,0,0,1,B,3,3992.00 até 4990.00,532.1,623.3,597.8,610.7,700.0,SP,SÃO BERNARDO DO CAMPO,3548708
1760737,26,F,Concluído,1,0,0,0,0,1,B,2,<= 998.00,,,,,,PE,JABOATÃO DOS GUARARAPES,2607901
954290,38,M,Concluído,1,0,0,0,0,1,A,6,2994.00 até 3992.00,576.5,631.6,654.8,770.2,620.0,CE,FORTALEZA,2304400
3541268,18,M,Cursando,2,0,0,0,0,1,B,4,1497.00 até 1996.00,519.2,396.9,458.5,435.3,580.0,MG,TAIOBEIRAS,3168002
648484,19,F,Cursando,2,0,0,0,0,1,B,3,998.00 até 1497.00,448.2,485.5,523.9,502.0,360.0,MG,UBERLÂNDIA,3170206
40293,27,F,Concluído,1,0,0,0,0,1,A,5,<= 998.00,532.6,583.4,578.2,576.7,800.0,PA,BELÉM,1501402
4423094,24,F,Concluído,1,0,0,0,0,1,B,3,<= 998.00,,,,,,PA,ANANINDEUA,1500800
4232023,31,F,Concluído,1,0,0,0,0,1,B,3,1497.00 até 1996.00,468.1,559.9,553.9,672.2,540.0,RS,SANTA VITÓRIA DO PALMAR,4317301
4044006,18,M,Cursando,2,0,0,0,0,1,B,4,998.00 até 1497.00,364.5,523.4,542.2,376.3,0.0,PB,CAMPINA GRANDE,2504009
4801411,16,F,Cursando,1,1,0,0,0,1,B,3,1497.00 até 1996.00,,365.0,512.6,,560.0,SP,HERCULÂNDIA,3519006
4445190,26,F,Concluído,1,0,0,0,0,1,B,4,1996.00 até 2495.00,,,,,,AC,RIO BRANCO,1200401
4752079,23,F,Concluído,1,0,0,0,0,1,B,4,2994.00 até 3992.00,539.8,571.2,604.1,631.7,560.0,MG,CAXAMBU,3115508
4790669,25,F,Concluído,1,0,0,0,0,1,B,2,998.00 até 1497.00,,,,,,MG,ITURAMA,3134400
3525017,22,F,Concluído,1,0,0,0,0,1,B,4,7984.00 até 8982.00,552.2,542.5,527.2,688.6,660.0,MG,MARIANA,3140001
